"대여소
번호",보관소(대여소)명,소재지(위치),,,,"설치
시기",설치형태,,"운영
방식"
01118,증미역 3번출구뒤(등촌두산위브센티움오피스텔),강서구,서울특별시 강서구 양천로 지하 560,37.55746078,126.8614578,2017-04-24,10,,LCD
01119,염창동 한마음아파트 앞,강서구,서울특별시 강서구 양천로 637,37.55425262,126.8675613,2017-04-24,6,,LCD
01120,대림경동아파트앞,강서구,서울특별시 강서구 허준로 121,37.564785,126.8546448,2017-04-24,25,,LCD
01121,가양레포츠센터 앞,강서구,서울특별시 강서구 양천로61길 101,37.55947876,126.8643799,2017-04-24,15,,LCD
01122,황금내근린공원,강서구,서울특별시 강서구 허준로 221-40,37.56192398,126.8641663,2017-04-24,10,,LCD
01124,발산역 6번 출구 뒤,강서구,서울특별시 강서구 공항대로 280,37.55817795,126.8384552,2020-10-06,,11,QR
01125,명덕고교입구(영종빌딩),강서구,서울특별시 강서구 강서로 304,37.55291367,126.8365707,2017-06-22,10,,LCD
01126,우장산역 1번출구옆(우장산아이파크105동앞),강서구,서울특별시 강서구 강서로 지하 262,37.54890823,126.8365631,2017-04-24,7,,LCD
01127,화곡역 버스정류장,강서구,서울특별시 강서구 화곡로 157,37.54098129,126.8385468,2017-04-24,10,,LCD
01128,화곡역 6번출구,강서구,서울특별시 강서구 화곡로 지하 168,37.54141235,126.8402252,2017-06-20,10,,LCD
01129,화곡역 1번 출구 앞,강서구,서울특별시 강서구 화곡로 지하 168,37.542099,126.8402176,2017-04-24,10,,LCD
01130,화곡본동시장 버스정류장,강서구,서울특별시 강서구 화곡로 196,37.54275131,126.8426209,2017-04-24,7,,LCD
01131,꿈돌이공원 앞,강서구,서울특별시 강서구 화곡로 232,37.54644394,126.845459,2017-04-24,8,,LCD
01132,등촌역 7번출구,강서구,서울특별시 강서구 공항대로 지하 529,37.55110931,126.8637085,2017-04-24,10,,LCD
01135,강서구의회,강서구,서울특별시 강서구 등촌로 185,37.54653168,126.8625488,2017-04-24,16,,LCD
01136,등촌2파출소,강서구,서울특별시 강서구 등촌로 167,37.54478836,126.8619995,2017-04-24,10,,LCD
01137,등촌2동주민센터,강서구,서울특별시 강서구 등촌로 143,37.54126358,126.8633728,2017-04-24,10,,LCD
01139,용문사 버스정류장,강서구,서울특별시 강서구 등촌로 95,37.53650665,126.8633347,2017-04-24,8,,LCD
01140,목동사거리 버스정류장,강서구,서울특별시 강서구 등촌로 19,37.53139877,126.8636093,2017-04-24,17,,LCD
01141,곰달래 문화복지센터 1-1,강서구,서울특별시 강서구 강서로5길 50,37.52906036,126.8484802,2017-04-24,10,,LCD
01145,곰달래 문화복지센터 1-2,강서구,서울특별시 강서구 강서로5길 50,37.52891922,126.8480835,2017-04-24,10,,LCD
01146,곰달래사거리,강서구,서울특별시 강서구 곰달래로 51,37.53033829,126.8382568,2020-11-05,,10,QR
01148,볏골공원,강서구,서울특별시 강서구 까치산로4길 22,37.54146957,126.84478,2017-04-24,10,,LCD
01149,신방화역환승주차장,강서구,서울특별시 강서구 마곡서1로 111-12,37.56728363,126.8182755,2017-08-31,13,,LCD
01150,송정역 1번출구,강서구,서울특별시 강서구 공항대로3길 18,37.56153107,126.8106995,2017-11-01,7,,LCD
01151,마곡역1번출구,강서구,서울특별시 강서구 마곡동 727-716,37.56020737,126.8241425,2017-11-01,25,,LCD
01152,마곡역교차로,강서구,서울특별시 강서구 마곡동 728-168,37.55831146,126.8265228,2021-07-27,,30,QR
01153,"발산역 1번, 9번 인근 대여소",강서구,서울특별시 강서구 공항대로 281,37.55894852,126.8371735,2017-11-01,10,,LCD
01155,기쁜우리복지관,강서구,서울특별시 강서구 가양동 1458-15 ,37.56925964,126.8484192,2017-11-01,10,,LCD
01157,강서구청,강서구,서울특별시 강서구 화곡로 302,37.55065918,126.8497696,2017-11-01,8,,LCD
01158,가양역 8번출구,강서구,서울특별시 강서구 양천로 지하 485,37.56103516,126.8548126,2017-11-28,20,,LCD
01159,서서울모터리움 앞,강서구,서울특별시 강서구 양천로53길 30,37.56585312,126.8465958,2017-11-28,20,,LCD
01160,양천향교역 7번출구앞,강서구,서울특별시 강서구 양천로 지하 341,37.56768036,126.8408966,2020-12-31,,20,QR
01161,강서면허시험장 앞,강서구,서울특별시 강서구 남부순환로 171,37.54969406,126.819664,2017-11-28,10,,LCD
01162,공항초등학교건너편,강서구,서울특별시 강서구 마곡서1로 68,37.56267929,126.8204727,2017-11-28,10,,LCD
01163,방화동강서기동대앞,강서구,서울특별시 강서구 방화대로34길 65,37.57049942,126.8200836,2017-11-28,10,,LCD
01165,마곡중학교 후문,강서구,서울특별시 강서구 마곡중앙5로 58,37.56844711,126.8216476,2017-12-08,20,,LCD
01166,강서구립등빛도서관,강서구,서울특별시 강서구 강서로62길 48,37.56256866,126.8424606,2017-12-22,10,,LCD
01167,마곡수명산파크3단지 교차로,강서구,서울특별시 강서구 수명로 72,37.55350876,126.8258667,2017-12-22,15,,LCD
01168,마곡엠밸리10단지 앞,강서구,서울특별시 강서구 마곡중앙1로 72,37.56029129,126.8187561,2021-09-09,,14,QR
01169,염창역 1번 출구,강서구,강서구 공항대로 625,37.54719925,126.8744888,2018-10-04,8,,LCD
01170,강서구보건소,강서구,강서구 공항대로 571 ,37.54917908,126.8687973,2018-10-04,11,,LCD
01171,염창동 새마을금고 건너편,강서구,강서구 양천로 696,37.55004883,126.8731613,2018-10-04,8,,LCD
01172,가양3동 주민센터,강서구,강서구 허준로 202,37.56124878,126.8605804,2018-10-04,8,,LCD
01173,강서구청사거리(SH타워),강서구,강서구 공항대로 411 ,37.55625916,126.8533173,2018-10-04,15,,LCD
01174,강서구청사거리(부민병원),강서구,강서구 공항대로 395 ,37.55661392,126.8511658,2018-10-04,9,,LCD
01175,대한항공 인력개발센터,강서구,강서구 공항대로 453 ,37.55437851,126.8575363,2018-10-04,15,,LCD
01177,수명중?고교,강서구,"강서구 수명로1길 16, 401동 앞",37.55010986,126.8236771,2018-10-04,15,,LCD
01178,개화산역 2번 출구,강서구,강서구 양천로 22,37.57247162,126.8061676,2018-10-10,10,,LCD
01180,마곡엠밸리 15단지(1502동) 건너편,강서구,강서구 마곡중앙로 36,37.55746841,126.8297195,2018-10-04,15,,LCD
01181,농수산식품공사 (강서지사),강서구,강서구 발산로 40,37.55104446,126.8184967,2018-10-10,10,,LCD
01182,KBS 스포츠월드,강서구,강서구 공항대로 376,37.55687714,126.8488083,2018-10-10,20,,LCD
01183,KC 대학교,강서구,강서구 까치산로 24길 47,37.54832077,126.8534012,2018-10-30,10,,LCD
01184,마곡13단지,강서구,강서구 공항동 1343,37.55644989,126.815979,2018-10-10,21,,LCD
01185,등촌9단지,강서구,강서구 화곡로 63가길 92 (등촌동 704),37.56290054,126.8494721,2021-07-08,,20,QR
01186,송정중학교,강서구,강서구 공항동 1342,37.55472946,126.8160934,2018-10-10,10,,LCD
01187,강서수산물도매시장,강서구,강서구 외발산동 424,37.55302048,126.818367,2018-12-14,15,,LCD
01188,롯데중앙연구소,강서구,강서구 마곡동 301-3,37.57138062,126.8283386,2018-11-20,8,,LCD
01190,마곡역 교차로(2번출구),강서구,강서구 마곡동 727-747 ,37.5605011,126.8266525,2018-11-20,14,,LCD
01191,"마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면)",강서구,강서구 마곡동 727-925,37.5602417,126.8271637,2018-11-20,13,,LCD
01192,마곡수명산파크 209동 건너편,강서구,강서구 내발산동 741-8,37.55545044,126.8268967,2021-08-25,,20,QR
01193,마곡센트럴타워 1차,강서구,강서구 마곡동 727-1136,37.55947113,126.832077,2018-11-20,15,36,LCD
01194,센서텍㈜,강서구,강서구 마곡동 727-457,37.56330109,126.8368225,2018-11-20,10,,LCD
01195,코오롱One&Only타워,강서구,강서구 마곡동 727-525,37.56412888,126.8343124,2018-11-20,24,,LCD
01196,서울식물원(문화센터) 건너편,강서구,강서구 마곡동 727-286,37.56824112,126.8358307,2021-02-05,,11 ,QR
01197,엠펠리체 호텔 건너편,강서구,강서구 마곡동 727-1187,37.5602417,126.8358078,2018-11-20,20,,LCD
01198,LG 사이언스파크,강서구,강서구 마곡동 727-925,37.56254959,126.8274384,2018-11-20,12,,LCD
01199,우장산역 3번출구,강서구,강서구 화곡동 1006-2,37.54782104,126.8361282,2018-12-04,13,,LCD
01200,개화광역환승센터,강서구,강서구 개화동 492-22,37.57844925,126.7989731,2018-12-14,10,,LCD
01201,가락시장역 3번 출구,송파구,서울특별시 송파구 송파대로 지하 257,37.49317932,127.1185455,2017-06-22,15,,LCD
01203,밀리아나2빌딩 앞,송파구,서울특별시 송파구 송파대로28길 24,37.49372864,127.1206207,2017-05-26,20,,LCD
01204,거여역 3번출구,송파구,서울특별시 송파구 오금로 지하 499,37.49334335,127.1447296,2017-06-28,10,,LCD
01205,종합운동장역 4번출구,송파구,서울특별시 송파구 올림픽로 8,37.51042938,127.071373,2017-04-24,15,,LCD
01206,9호선종합운동장역 9번출구,송파구,서울특별시 송파구 올림픽로 지하 23,37.51128006,127.0782394,2017-04-24,20,,LCD
01207,마천중앙시장,송파구,서울특별시 송파구 성내천로 233,37.49975586,127.152504,2017-05-26,10,,LCD
01208,풍납현대아파트쉼터,송파구,서울특별시 송파구 풍성로14길 19,37.52974701,127.1199646,2017-04-24,25,,LCD
01209,잠실나루역 (2번 출구 쪽),송파구,서울특별시 송파구 오금로 20,37.52045059,127.1042023,2017-04-24,20,,LCD
01210,롯데월드타워(잠실역2번출구 쪽),송파구,서울특별시 송파구 올림픽로 293-19,37.51312637,127.1009598,2017-06-27,30,,LCD
01211,방이삼거리,송파구,서울특별시 송파구 석촌호수로 298,37.51210403,127.1077805,2017-05-26,7,,LCD
01212,송파역 2번 출구앞,송파구,서울특별시 송파구 송파대로 지하 354,37.49941254,127.1128693,2017-06-22,10,,LCD
01213,백토공원 앞,송파구,서울특별시 송파구 양재대로72길 47-8,37.50831985,127.1332169,2017-04-24,12,,LCD
01214,오금역 7번 출구 인근,송파구,서울특별시 송파구 오금로 지하 321,37.50259399,127.1276474,2017-05-26,10,,LCD
01215,올림픽공원역 1번출구 앞,송파구,서울특별시 송파구 양재대로 지하 1233,37.51657104,127.1315384,2017-04-24,15,,LCD
01217,송파파인타운 7단지,송파구,서울특별시 송파구 충민로4길 19,37.47930527,127.1297989,2017-04-24,15,,LCD
01218,방이역 4번출구,송파구,서울특별시 송파구 양재대로 지하 1127,37.50896835,127.1258392,2017-06-27,12,,LCD
01220,잠실근린공원,송파구,서울특별시 송파구 백제고분로15길 7,37.50569153,127.0840378,2017-04-24,15,,LCD
01221,삼전역 4번출구,송파구,서울특별시 송파구 백제고분로 188,37.50419998,127.087532,2017-07-11,10,,LCD
01222,잠실새내역 5번 출구 뒤,송파구,서울특별시 송파구 백제고분로 95,37.51198196,127.0850525,2017-04-24,15,,LCD
01224,아시아지하보도 2번 출구,송파구,서울특별시 송파구 올림픽로 74,37.51216888,127.0789337,2017-04-24,15,,LCD
01226,잠실4동 주민센터 옆,송파구,서울특별시 송파구 올림픽로35길 16,37.52007675,127.1123657,2017-06-27,10,,LCD
01227,거여역 8번출구 뒤,송파구,서울특별시 송파구 오금로 지하 499,37.49312592,127.1438217,2017-06-27,10,,LCD
01228,마천사거리,송파구,서울특별시 송파구 거마로 51,37.49769974,127.1462021,2017-06-27,10,,LCD
01229,송파체육문화회관 앞,송파구,서울특별시 송파구 양산로 15,37.49068832,127.1431274,2017-04-24,15,,LCD
01230,송파중학교 정문,송파구,서울특별시 송파구 동남로 203,37.49567032,127.1305924,2017-06-27,10,,LCD
01231,잠실역 6번출구,송파구,서울특별시 송파구 석촌호수로12길 3-5,37.51408768,127.0990295,2017-06-22,,13,QR
01232,잠실주공 521동 건너편,송파구,서울특별시 송파구 석촌호수로12길 3-19,37.51208878,127.0961914,2017-06-22,10,,LCD
01233,잠실3거리(갤러리아팰리스),송파구,서울특별시 송파구 석촌호수로12길 3-17,37.51050949,127.0933685,2017-04-24,9,,LCD
01235,잠실트리지움310동 옆,송파구,서울특별시 송파구 잠실로 62,37.50887299,127.0871658,2017-04-24,,14,QR
01239,문정 법조단지3,송파구,서울특별시 송파구 정의로 30,37.48084259,127.1180115,2017-06-27,13,,LCD
01240,문정 법조단지4,송파구,서울특별시 송파구 새말로 62,37.48057556,127.1185684,2017-06-27,10,,LCD
01241,문정 법조단지5,송파구,서울특별시 송파구 새말로 62,37.48123932,127.1197968,2017-06-27,10,,LCD
01242,문정 법조단지6,송파구,서울특별시 송파구 법원로 101,37.48163223,127.1191635,2017-06-27,15,,LCD
01243,문정 법조단지7,송파구,서울특별시 송파구 법원로 101,37.4845314,127.120163,2017-06-27,,29,QR
01244,문정 법조단지8,송파구,서울특별시 송파구 법원로 101,37.48153687,127.1221237,2017-06-27,7,,LCD
01245,문정 법조단지9,송파구,서울특별시 송파구 법원로 101,37.47946548,127.1253281,2017-06-27,10,,LCD
01246,문정 법조단지10,송파구,서울특별시 송파구 송파대로 지하 82,37.47750854,127.1263275,2017-06-27,30,,LCD
01247,문정 법조단지11,송파구,서울특별시 송파구 법원로 101,37.4788208,127.1235123,2021-12-28,,15,QR
01248,방이초등학교,송파구,서울특별시 송파구 위례성대로 114,37.51396179,127.1216736,2017-06-27,25,,LCD
01249,아주중학교건너편,송파구,서울특별시 송파구 도곡로 446,37.50546265,127.0773468,2017-06-27,10,,LCD
01250,문정2동 주민센터,송파구,서울특별시 송파구 중대로 16,37.48987198,127.1108398,2017-10-18,10,,LCD
01251,석촌역 2번출구,송파구,서울특별시 송파구 송파동 68 ,37.50593185,127.1077499,2017-11-01,10,,LCD
01253,오금역 3번 출구 뒤,송파구,서울특별시  송파구 가락동 10-15 ,37.50165176,127.1281815,2017-11-01,10,,LCD
01256,문정현대아파트 교차로,송파구,서울특별시 송파구 문정동 3-2 ,37.49113083,127.1258087,2017-11-01,8,,LCD
01257,가락시장역 사거리,송파구,서울특별시 송파구 가락동 214-15 ,37.49209976,127.1177521,2017-11-01,20,,LCD
01258,가락미륭아파트 앞,송파구,서울특별시 서울 송파구 가락동 195-4,37.49319839,127.1289978,2017-11-01,10,,LCD
01259,방이역 1번출구,송파구,서울특별시 송파구 오금동 17-20,37.50898361,127.1265945,2017-11-01,20,,LCD
01260,방이동 한양3차아파트 옆,송파구,서울특별시 송파구 방이동 225-1,37.50630188,127.1213989,2017-11-01,8,,LCD
01262,송파여성문화회관 앞,송파구,서울특별시 송파구 송파동 2-3 ,37.50580215,127.1097183,2017-11-01,10,,LCD
01263,장지공영차고지,송파구,서울특별시 송파구 장지동 861-6,37.48054123,127.1370163,2017-11-01,10,,LCD
01264,천호역 10번 출구 앞,송파구,서울특별시 송파구 풍납동 490-16,37.53858185,127.1228027,2017-11-01,8,,LCD
01265,문정동 근린공원,송파구,서울특별시 송파구 문정동 38-3,37.48598862,127.1247635,2017-11-01,10,,LCD
01266,문정동 글샘 공원,송파구,서울특별시 송파구 문정동 627,37.47880936,127.1200028,2021-12-28,,10,QR
01267,올림픽공원 남2문 앞,송파구,서울특별시 송파구 올림픽로 424,37.51424026,127.1230698,2020-06-25,,15,QR
01268,몽촌토성역 1번출구 옆,송파구,서울특별시 송파구 방이동 88-21 ,37.51728821,127.1141968,2020-12-14,,15,QR
01269,리센츠아파트,송파구,서울특별시 송파구 올림픽로 135,37.51194382,127.091217,2017-11-01,10,,LCD
01271,송파도서관,송파구,서울특별시 송파구 동남로 263,37.49998474,127.1353912,2017-11-01,15,15,QR
01274,영파여고 앞,송파구,서울특별시 송파구 올림픽로 565,37.53284836,127.121048,2017-11-01,20,,LCD
01275,거여초등학교 옆,송파구,서울특별시 송파구 마천로25길 18,37.50458908,127.1393662,2017-12-22,15,,LCD
01277,성내6교,송파구,서울특별시 송파구 마천로 164,37.50375748,127.1370926,2018-02-26,8,,LCD
01278,송파구청 교차로,송파구,서울특별시 송파구 올림픽로 336,37.51579666,127.1068192,2021-07-09,,10,QR
01279,마천금호어울림 1차아파트 건너편,송파구,서울특별시 송파구 성내천로39길 4,37.49751663,127.1546783,2018-02-26,10,,LCD
01280,송파파크데일 2단지입구 앞 주차장,송파구,서울특별시 송파구 성내천로47길 23,37.49565887,127.1571732,2018-02-26,13,,LCD
01282,송파소방서 맞은편(성내4교),송파구,서울특별시 송파구 오금로51길 56,37.49987411,127.1414795,2018-02-26,10,,LCD
01283,오금공원 사거리,송파구,서울특별시 송파구 오금로 363,37.50541306,127.131691,2018-02-26,8,,LCD
01285,위례별 유치원 뒤,송파구,서울특별시 송파구 위례광장로 136,37.4774704,127.1445923,2018-02-26,10,,LCD
01286,위례중앙푸르지오 1단지 앞,송파구,서울특별시 송파구 위례광장로 120,37.47437668,127.1406708,2018-02-26,10,,LCD
